Date,Open,High,Low,Close,Adj Close,Volume
2021-05-17,1.631226,1.649333,1.361247,1.436501,1.436501,7952369850
2021-05-18,1.433587,1.515875,1.393171,1.412265,1.412265,4754038903
2021-05-19,1.414324,1.429363,0.726217,1.050897,1.050897,11564163411
2021-05-20,1.043411,1.375017,0.940311,1.276323,1.276323,8310531151
2021-05-21,1.270771,1.317324,0.937514,1.096856,1.096856,6398655500
2021-05-22,1.097447,1.131423,0.973777,1.034326,1.034326,4644641215
2021-05-23,1.035780,1.088047,0.746289,0.937367,0.937367,6575429536
2021-05-24,0.930861,1.128561,0.898253,1.094640,1.094640,5203674913
2021-05-25,1.095267,1.164088,1.016512,1.099784,1.099784,4046762855
2021-05-26,1.099144,1.294304,1.099144,1.262982,1.262982,4703411422
2021-05-27,1.261874,1.268641,1.142694,1.158963,1.158963,3004330952
2021-05-28,1.162255,1.182067,1.025809,1.065568,1.065568,3786686437
2021-05-29,1.066722,1.100632,0.941443,0.991038,0.991038,2750343175
2021-05-30,0.989678,1.190302,0.952691,1.112327,1.112327,3508305682
2021-05-31,1.111174,1.230530,1.075567,1.224969,1.224969,3156715225
2021-06-01,1.221924,1.250908,1.170910,1.225504,1.225504,2913357503
2021-06-02,1.226458,1.272625,1.214189,1.236879,1.236879,2437043566
2021-06-03,1.238162,1.330494,1.212082,1.304544,1.304544,2440978849
2021-06-04,1.308970,1.310877,1.140960,1.208209,1.208209,3236467123
2021-06-05,1.207509,1.259244,1.138161,1.171559,1.171559,2096904192
2021-06-06,1.169760,1.205113,1.163574,1.184796,1.184796,1234071287
2021-06-07,1.184074,1.230541,1.098410,1.103380,1.103380,1865403789
2021-06-08,1.105457,1.124061,0.991690,1.122348,1.122348,3051939254
2021-06-09,1.119137,1.154926,1.048930,1.151433,1.151433,2516642822
2021-06-10,1.153525,1.159213,1.064076,1.081047,1.081047,1670124925
2021-06-11,1.081950,1.090541,1.007161,1.018167,1.018167,1755826606
2021-06-12,1.019119,1.058678,0.962735,1.049244,1.049244,1985496478
2021-06-13,1.049438,1.118779,0.994461,1.103815,1.103815,1973312277
2021-06-14,1.102866,1.128297,1.071856,1.116312,1.116312,1802915180
2021-06-15,1.115433,1.142090,1.097288,1.134716,1.134716,1813271264
2021-06-16,1.105474,1.116483,1.054508,1.059805,1.059805,1529305634
2021-06-17,1.061224,1.099373,1.047648,1.063421,1.063421,1242628994
2021-06-18,1.063848,1.074426,0.998388,1.024795,1.024795,1541399618
2021-06-19,1.026393,1.044692,1.003817,1.006820,1.006820,1324370704
2021-06-20,1.004530,1.057094,0.947725,1.034449,1.034449,1678639392
2021-06-21,1.032886,1.039357,0.840619,0.845671,0.845671,2864019976
2021-06-22,0.844057,0.907659,0.721936,0.826736,0.826736,4273253764
2021-06-23,0.828564,0.932967,0.797350,0.897052,0.897052,3530527257
2021-06-24,0.895988,1.004990,0.864540,0.974457,0.974457,2420431816
2021-06-25,0.976926,1.000864,0.895457,0.904918,0.904918,3127964771
2021-06-26,0.903350,0.930066,0.863277,0.900569,0.900569,2334511477
2021-06-27,0.901569,0.970748,0.896119,0.960834,0.960834,1706626803
2021-06-28,0.962210,0.968860,0.939687,0.954525,0.954525,1651774674
2021-06-29,0.955073,1.026056,0.952089,0.988730,0.988730,1871186565
2021-06-30,0.992004,1.010737,0.931800,1.000427,1.000427,1873708781
2021-07-01,1.000675,1.000675,0.946211,0.970718,0.970718,1455169670
2021-07-02,0.968778,1.008605,0.935135,1.008605,1.008605,1561959399
2021-07-03,1.008428,1.042831,0.983482,1.017787,1.017787,1467240901
2021-07-04,1.015741,1.079724,0.999930,1.054288,1.054288,1306025356
2021-07-05,1.056484,1.056484,0.995555,1.014016,1.014016,1269929495
2021-07-06,1.013882,1.049331,1.009515,1.027261,1.027261,1070470777
2021-07-07,1.025885,1.041392,1.015305,1.016763,1.016763,977840146
2021-07-08,1.018100,1.019352,0.957498,0.964574,0.964574,1145835260
2021-07-09,0.962487,0.991386,0.934773,0.970342,0.970342,1126694027
2021-07-10,0.971235,0.981387,0.949899,0.961039,0.961039,793068917
2021-07-11,0.960383,0.983397,0.952659,0.970028,0.970028,626209279
2021-07-12,0.970113,0.988984,0.931195,0.947031,0.947031,863232098
2021-07-13,0.946219,0.952246,0.905521,0.916353,0.916353,900794814
2021-07-14,0.915569,0.926494,0.868721,0.914003,0.914003,1170054272
